,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
Sassuolo_5619,42,2,1,2,6,3,0,15,1,6
Verona_5619,47,1,2,0,3,1,0,4,5,5
Fiorentina_5619,58,2,3,0,8,5,1,9,1,7
Atalanta_5619,66,2,3,3,11,4,1,12,2,8
Cagliari_5619,57,1,2,1,12,3,0,15,1,8
Torino_5619,53,1,2,3,8,1,1,6,1,4
ASRoma_5620,37,0,0,1,10,2,1,9,2,9
Juventus_5625,58,2,4,2,8,1,2,3,1,5
ACMilan_5625,62,4,0,2,7,5,1,11,0,5
Udinese_5626,48,3,3,1,9,3,2,9,2,5
Cesena_5626,43,0,1,0,6,0,2,7,3,7
Genoa_5626,63,4,2,2,4,2,0,14,1,7
Parma_5626,47,1,3,1,8,3,1,6,2,3
Lazio_5626,38,2,0,0,5,1,0,6,1,7
Empoli_5626,40,0,0,0,10,0,1,8,4,6
Chievo_5626,39,0,5,1,6,3,2,11,4,6
Palermo_5626,48,2,2,1,5,3,0,13,0,3
ParisSG_5330,65,2,5,n,12,2,2,7,0,5
Toulouse_5331,43,5,1,n,8,4,0,13,5,6
Lens_5331,46,2,1,n,2,1,0,8,3,2
Bordeaux_5331,56,3,2,n,9,1,1,8,1,9
Metz_5331,34,1,1,n,6,1,1,8,2,14
StEtienne_5331,55,1,3,n,6,3,1,12,1,7
Caen_5331,42,4,1,n,4,2,0,20,0,1
Marseille_5331,60,4,1,n,12,3,1,8,3,6
Rennes_5332,43,0,1,n,11,0,1,8,3,6
Lorient_5332,39,1,4,n,7,2,2,7,2,5
Lille_5337,60,0,3,n,7,7,1,12,0,2
Bastia_5338,37,0,3,n,6,0,0,12,1,7
Lyon_5338,45,2,4,3,8,1,2,16,1,6
EvianTG_5338,41,1,1,n,6,0,1,14,0,3
Nantes_5338,48,1,2,n,6,2,2,12,2,6
Nice_5338,47,1,4,n,8,1,0,6,2,8
Guingamp_5338,53,1,4,n,8,2,1,15,2,4
Reims_5339,47,2,0,n,5,2,1,13,3,3
Montpellier_5339,44,2,2,n,15,1,0,11,3,8
Monaco_5339,54,3,3,n,6,3,1,14,1,7
ParisSG_5344,76,2,0,n,8,0,n,19,1,n
Marseille_5345,65,3,6,n,9,3,1,12,1,7
Caen_5345,49,2,5,n,1,2,0,18,4,0
Bordeaux_5345,53,5,2,n,7,1,2,10,1,11
Metz_5345,47,0,4,n,5,1,0,11,2,11
Lorient_5345,43,0,3,n,7,0,3,18,1,2
Toulouse_5345,46,0,3,n,9,0,0,17,1,6
Lens_5346,44,1,0,n,9,0,1,13,2,7
Rennes_5346,51,0,4,n,9,2,0,12,1,12
Monaco_5346,61,1,1,n,7,5,0,18,2,6
Nice_5351,39,1,2,n,7,4,0,13,2,8
Lille_5352,52,1,0,n,7,1,0,11,0,12
EvianTG_5352,42,1,3,n,8,4,1,17,1,14
Montpellier_5352,53,0,3,n,8,1,0,10,4,3
Guingamp_5352,45,2,3,n,n,5,0,n,1,5
Reims_5352,46,1,1,n,7,3,1,10,1,8
Rennes_5352,56,0,2,n,9,0,1,20,1,9
Bastia_5353,44,1,4,n,9,0,1,9,1,12
Lyon_5353,59,1,9,n,9,2,0,19,0,5
StEtienne_5353,40,2,0,n,6,3,1,15,1,6
Monaco_5365,40,4,5,n,10,2,1,13,0,8
ParisSG_5366,65,3,1,n,10,0,1,12,1,2
Caen_5366,40,0,1,n,4,1,0,20,1,8
Toulouse_5366,56,0,4,n,11,1,1,18,2,9
Metz_5366,44,1,3,n,9,1,1,16,1,11
Lorient_5366,53,2,1,n,8,1,0,9,0,7
Lens_5366,43,1,1,n,7,0,1,15,1,4
Nantes_5367,38,2,4,n,8,3,0,19,0,8
Bordeaux_5367,55,0,4,n,9,1,1,17,2,5
Marseille_5367,59,2,4,n,9,2,1,15,0,5
EvianTG_5372,44,0,5,n,6,5,1,16,0,11
Rennes_5373,38,1,3,n,9,3,1,10,2,7
Caen_5373,44,1,3,n,5,3,1,16,3,10
Nice_5373,54,0,0,n,4,0,2,19,2,6
Bastia_5373,62,1,6,n,7,1,1,15,3,4
Reims_5373,40,2,1,n,4,1,1,13,1,4
Montpellier_5374,41,0,2,n,10,1,0,17,1,4
Guingamp_5374,44,1,0,n,5,1,0,18,2,8
StEtienne_5374,59,1,6,n,8,5,1,13,3,6
Lyon_5374,35,1,3,n,7,1,0,3,0,10
Marseille_5376,63,7,3,n,8,5,2,13,1,6
Toulouse_5376,42,2,0,n,8,4,3,12,2,6
Lille_5377,42,3,1,n,8,1,0,9,1,8
Monaco_5377,52,3,2,n,5,1,0,8,0,8
Lorient_5377,45,1,7,n,4,2,0,9,4,6
Metz_5377,39,2,4,n,5,9,1,11,0,13
Lens_5377,46,1,0,n,5,1,2,11,0,8
Nantes_5377,48,2,3,n,6,2,1,13,0,11
ParisSG_5377,72,4,3,n,4,0,2,13,1,3
Bordeaux_5378,48,2,1,n,10,1,0,13,3,10
Nice_5380,41,1,1,n,6,1,0,14,1,17
ParisSG_5380,54,1,3,n,8,2,0,10,4,7
Guingamp_5380,52,4,4,n,5,3,1,16,2,14
Reims_5380,47,1,0,n,11,1,2,10,4,6
EvianTG_5380,42,1,0,n,4,0,0,15,2,7
Bastia_5380,42,1,3,n,5,1,1,12,1,9
Rennes_5381,58,3,1,n,4,2,4,9,2,3
Lyon_5381,58,2,1,n,5,2,1,8,1,4
Caen_5381,57,0,6,n,5,0,1,22,1,6
StEtienne_5381,39,2,3,n,4,0,1,7,2,4
Bordeaux_5386,56,0,3,n,10,2,2,16,0,6
Marseille_5387,60,6,6,n,4,3,0,21,1,6
Lens_5387,47,0,3,n,6,4,1,18,2,4
Montpellier_5387,43,0,2,n,7,0,1,24,1,5
Metz_5387,46,2,2,n,13,0,2,16,0,10
Lorient_5387,44,2,4,n,8,1,0,10,2,10
Toulouse_5388,43,1,4,n,12,1,0,16,1,6
Lille_5388,45,0,2,n,13,1,0,8,2,9
Nantes_5388,47,3,2,n,0,3,1,0,2,6
Monaco_5388,45,2,2,n,9,5,0,8,0,8
ParisSG_5400,67,6,4,n,9,0,1,10,2,1
StEtienne_5401,55,4,2,n,9,5,3,17,0,8
Bastia_5401,35,0,1,n,13,0,2,14,1,8
Reims_5401,51,3,1,n,3,1,2,6,0,9
EvianTG_5401,48,1,3,n,11,1,1,21,0,3
Rennes_5401,54,0,5,n,7,2,1,10,2,7
Guingamp_5401,34,1,1,n,6,1,1,6,5,8
Toulouse_5402,43,1,0,n,12,0,1,12,3,11
Caen_5402,45,1,4,n,9,2,1,12,1,8
Montpellier_5402,45,1,4,n,9,2,0,12,3,6
Lens_5407,31,2,3,n,4,2,1,15,2,3
Bordeaux_5408,40,0,3,n,12,1,0,10,2,6
Montpellier_5408,41,3,5,n,6,5,4,17,0,6
Nantes_5408,47,4,3,n,6,3,3,20,0,9
Lorient_5408,46,2,2,n,4,1,0,26,1,5
Monaco_5408,45,4,3,n,7,3,1,11,2,9
Lille_5409,46,2,5,n,9,1,1,15,2,3
Metz_5409,33,0,2,n,5,0,1,8,2,10
Nice_5409,56,6,2,n,8,4,1,7,1,3
Marseille_5409,52,1,2,n,17,1,1,8,2,13
Reims_5414,47,0,4,n,6,4,0,17,2,6
ParisSG_5415,58,1,1,n,8,2,3,15,4,7
Lyon_5415,58,3,5,n,11,2,0,8,0,7
EvianTG_5415,44,0,2,n,11,1,0,9,5,13
Caen_5415,58,1,5,n,9,3,0,23,0,3
StEtienne_5415,43,0,2,n,5,2,0,10,4,7
Bastia_5415,54,0,0,n,10,3,3,19,0,5
Rennes_5416,58,1,0,n,5,0,0,14,2,10
Toulouse_5416,54,1,4,n,6,5,4,13,0,8
Lens_5416,43,3,5,n,4,1,1,11,3,10
Lorient_5421,45,1,2,n,7,1,1,16,2,5
Bordeaux_5422,52,2,4,n,7,1,0,10,1,6
Metz_5422,48,1,4,n,11,1,4,15,1,7
Nice_5422,55,3,3,n,7,1,1,19,0,6
Nantes_5422,49,1,2,n,3,1,2,16,1,5
Montpellier_5422,48,1,2,n,15,1,2,16,3,9
Guingamp_5423,38,1,0,n,12,1,0,12,2,6
Monaco_5423,48,1,3,n,7,1,0,12,2,12
Lille_5423,48,2,4,n,9,3,0,12,4,5
Marseille_5423,52,1,8,n,6,4,3,12,2,6
ParisSG_5435,66,2,2,n,6,2,2,8,1,5
Lyon_5436,60,0,1,n,8,3,0,11,1,8
Reims_5436,55,2,3,n,6,3,0,15,3,11
Caen_5436,39,2,5,n,4,2,1,8,1,3
Lens_5436,42,1,2,n,10,0,0,13,3,7
Rennes_5436,58,5,4,n,5,1,0,11,1,6
StEtienne_5437,52,2,2,n,9,1,0,15,3,3
Toulouse_5437,47,1,2,n,6,3,1,21,2,7
Bordeaux_5437,36,3,3,n,6,3,0,10,4,8
Nantes_5442,35,2,5,n,4,4,1,9,1,7
Nice_5443,34,2,2,n,2,2,0,9,1,5
Lorient_5443,47,3,5,n,8,2,4,18,0,3
Monaco_5443,56,0,2,n,8,2,1,10,1,6
Bastia_5443,47,3,3,n,6,3,3,13,1,2
Metz_5443,52,0,2,n,4,1,2,11,2,10
Montpellier_5443,48,2,2,n,6,4,0,11,5,2
Lille_5444,52,1,3,n,9,1,0,16,0,3
Guingamp_5444,46,0,2,n,4,1,1,14,0,6
Lyon_5444,63,1,5,n,13,4,0,16,0,8
Toulouse_5446,50,1,4,n,5,2,0,23,1,7
Marseille_5446,50,2,4,n,7,1,1,14,0,6
Lens_5446,50,1,7,n,6,1,1,7,1,7
Rennes_5447,38,1,0,n,10,0,1,15,1,10
StEtienne_5447,53,4,1,n,5,2,0,21,0,12
Bordeaux_5447,61,1,5,n,10,1,6,8,0,6
Caen_5447,55,2,1,n,6,1,1,8,0,10
EvianTG_5447,41,1,1,n,9,2,0,18,1,3
ParisSG_5447,62,3,3,n,8,3,1,12,2,5
Reims_5448,55,5,3,n,8,2,0,12,1,7
Monaco_5449,52,4,3,n,6,4,1,14,0,5
Nantes_5450,33,1,0,n,4,0,0,10,2,6
Bastia_5450,39,1,2,n,4,1,3,15,0,2
Montpellier_5450,41,3,0,n,5,1,0,9,2,7
Nice_5450,53,3,4,n,9,0,1,16,2,5
Lorient_5450,42,2,4,n,5,3,1,6,3,2
Lyon_5451,63,2,3,n,11,2,2,15,0,12
Guingamp_5451,39,2,0,n,13,0,1,7,2,6
Lille_5451,43,0,1,n,6,1,2,20,1,1
Metz_5451,38,2,8,n,7,2,1,10,0,4
Caen_5456,38,2,4,n,4,2,0,14,3,5
Bordeaux_5457,54,2,2,n,7,0,2,11,0,7
EvianTG_5457,43,2,3,n,7,3,1,7,2,8
Lens_5457,48,5,6,n,6,3,0,20,0,16
Metz_5457,42,2,1,n,7,5,3,7,0,9
Rennes_5457,41,1,3,n,6,0,0,7,3,5
StEtienne_5458,46,1,6,n,9,3,1,13,1,11
Toulouse_5458,39,1,0,n,9,1,4,16,3,10
ParisSG_5458,66,1,3,n,4,3,2,14,0,7
Marseille_5458,60,1,7,n,7,4,0,16,1,6
Nice_5463,52,1,2,n,6,2,1,10,3,7
Montpellier_5464,39,0,0,n,8,3,1,11,1,11
Guingamp_5464,50,2,4,n,11,4,1,17,0,5
Reims_5464,58,3,2,n,8,2,1,8,0,4
Monaco_5464,55,0,2,n,8,1,3,26,3,7
Nantes_5464,53,5,6,n,5,4,2,13,2,5
Bastia_5464,47,2,3,n,9,0,0,19,0,10
Lille_5465,38,1,2,n,10,1,0,16,0,3
EvianTG_5465,40,0,1,n,3,1,1,18,1,3
Lyon_5465,58,3,4,n,7,1,1,10,1,7
EvianTG_5482,40,2,4,n,6,3,1,9,0,4
Marseille_5484,58,3,3,n,7,2,1,16,1,10
ParisSG_5485,52,2,2,n,7,0,1,12,0,10
StEtienne_5485,55,3,5,n,10,1,0,12,4,9
Lorient_5485,38,1,1,n,12,0,2,13,3,6
Caen_5485,36,2,1,n,4,1,0,14,1,5
Lens_5485,46,1,2,n,6,2,1,10,2,9
Rennes_5485,57,3,2,n,7,2,0,16,2,6
Metz_5486,39,0,3,n,9,2,0,11,0,10
Toulouse_5486,37,1,5,n,6,5,1,10,1,7
Bordeaux_5486,50,3,1,n,10,1,1,14,2,8
Nice_5491,49,0,4,n,10,2,0,5,1,11
Lyon_5492,53,3,0,n,7,0,2,15,3,8
Bastia_5492,45,0,1,n,10,1,0,13,2,5
Nantes_5492,47,1,2,n,3,0,3,19,0,9
Montpellier_5492,57,2,5,n,7,3,3,17,0,5
Lille_5492,49,1,4,n,9,4,0,13,2,6
Reims_5492,56,1,2,n,7,2,1,18,2,8
EvianTG_5493,30,1,3,n,6,2,0,8,3,6
StEtienne_5493,50,0,2,n,12,3,2,19,0,8
Guingamp_5493,31,2,4,n,10,1,0,10,2,6
Marseille_5498,58,0,9,n,9,4,1,16,0,14
Monaco_5499,54,0,0,n,5,1,1,19,1,8
Nantes_5499,51,2,3,n,6,2,2,12,1,10
Lorient_5499,53,2,6,n,7,0,1,19,2,5
Bordeaux_5499,54,0,4,n,8,2,0,11,1,7
Metz_5500,32,1,1,n,5,1,0,14,1,9
Toulouse_5500,55,2,1,n,7,2,1,26,1,4
Caen_5500,50,1,5,n,8,2,1,16,2,4
Lens_5500,40,3,2,n,10,3,1,10,2,14
ParisSG_5500,72,0,3,n,10,2,2,18,0,3
Rennes_5505,43,1,2,n,5,0,1,10,0,8
EvianTG_5506,33,0,1,n,5,0,1,5,1,10
Reims_5506,45,1,1,n,4,0,3,20,2,7
Lille_5506,38,2,6,n,6,1,1,10,2,1
Nice_5506,57,0,1,n,8,0,1,12,2,8
Montpellier_5506,44,1,2,n,10,1,1,13,2,5
Bastia_5506,43,0,2,n,9,1,1,12,0,5
StEtienne_5507,62,0,8,n,7,6,0,13,1,4
Guingamp_5507,37,4,2,n,3,2,1,12,1,8
Lyon_5507,63,3,3,n,9,1,1,16,1,6
Lens_5512,41,4,3,n,9,3,0,14,2,1
Marseille_5513,59,0,3,n,9,1,2,12,1,7
Lorient_5513,49,0,6,n,7,2,2,13,2,7
Lille_5513,49,2,0,n,9,0,1,15,6,13
Bordeaux_5513,51,1,1,n,5,1,2,13,2,11
Toulouse_5513,53,0,1,n,9,2,0,17,2,9
Metz_5513,33,1,2,n,5,0,2,10,3,14
Monaco_5514,63,2,4,n,9,3,1,6,1,8
Nantes_5514,43,1,2,n,6,1,2,19,2,5
ParisSG_5514,64,1,3,n,12,2,1,9,0,6
Reims_5519,33,2,2,1,3,2,0,11,1,9
Caen_5520,31,4,2,2,3,1,2,14,3,7
Rennes_5520,46,1,2,0,15,3,0,11,1,8
Bastia_5520,45,1,1,1,8,1,1,14,1,6
Nice_5520,54,1,0,0,10,3,0,14,1,13
EvianTG_5520,37,3,2,2,5,1,1,12,2,8
StEtienne_5521,42,3,4,0,6,2,0,14,1,7
Guingamp_5521,46,4,3,2,12,2,4,16,0,4
Lyon_5521,48,2,1,0,8,1,2,9,2,7
Monaco_5526,51,1,3,1,6,1,1,15,0,7
Toulouse_5527,31,1,1,0,8,1,1,12,0,3
Bordeaux_5527,60,5,6,3,6,8,0,10,1,5
Lens_5527,60,2,3,4,7,4,0,20,0,3
Lille_5527,48,2,2,2,6,6,0,14,1,4
Montpellier_5528,38,6,2,0,6,2,0,15,1,8
Metz_5528,39,2,1,0,6,3,1,11,3,8
Nantes_5528,27,0,3,1,9,1,2,10,0,11
Marseille_5528,59,1,1,0,10,3,2,11,1,9
Caen_5533,28,5,2,1,3,2,0,11,4,4
Lyon_5534,67,1,3,1,15,2,4,12,0,11
StEtienne_5534,47,3,1,0,4,0,2,22,0,9
EvianTG_5534,57,1,2,0,8,3,5,11,1,5
Bastia_5534,44,3,1,1,3,7,1,7,2,4
Rennes_5534,40,1,1,0,7,2,0,16,0,6
Reims_5534,34,2,2,1,5,1,1,14,1,6
Guingamp_5535,34,0,1,0,15,0,2,5,1,4
Nice_5535,56,4,1,2,7,1,1,7,0,9
ParisSG_5535,62,1,3,1,9,4,2,9,1,9
Lorient_5538,54,3,1,3,10,2,0,19,1,4
Marseille_5540,56,4,1,1,10,1,4,10,0,9
Lens_5541,31,1,1,0,3,1,0,11,2,12
Metz_5541,53,1,2,0,7,1,0,11,2,5
Nantes_5541,54,0,2,0,4,2,4,13,2,8
Monaco_5541,63,2,3,1,5,2,1,7,1,2
Bordeaux_5541,65,1,4,1,7,1,1,15,0,4
Nice_5541,50,1,2,1,10,2,0,9,1,8
Lorient_5542,42,2,0,1,10,2,1,18,1,8
Lille_5542,61,0,2,4,11,3,0,9,1,9
Lyon_5542,67,4,3,0,6,0,0,11,0,11
Guingamp_5547,35,2,1,0,10,3,1,15,1,6
Bastia_5547,35,0,2,1,6,0,1,11,4,9
StEtienne_5548,61,2,1,0,8,1,3,15,0,6
EvianTG_5548,46,0,2,1,3,0,1,25,1,9
Reims_5548,54,1,3,1,9,0,2,17,2,7
Caen_5548,34,1,1,1,4,1,1,12,1,6
Toulouse_5548,44,1,4,2,4,4,0,11,3,6
Rennes_5549,49,2,2,2,9,4,0,8,0,11
ParisSG_5549,46,1,0,0,9,1,2,11,2,10
Lyon_5549,44,2,2,0,11,4,0,12,4,12
Lorient_5554,38,1,1,2,8,1,0,3,3,5
Nice_5555,32,3,1,0,6,4,1,9,4,8
Bordeaux_5555,56,5,1,1,9,6,0,15,1,2
Nantes_5555,38,0,4,2,6,0,0,13,2,6
Montpellier_5555,50,1,2,0,10,3,0,18,0,3
Metz_5555,39,0,2,0,7,0,0,10,2,7
Guingamp_5555,55,3,3,1,7,5,2,12,2,9
Lille_5556,56,1,2,0,8,1,1,12,3,4
Monaco_5556,58,3,1,0,6,2,3,16,1,6
Marseille_5556,54,0,3,4,14,2,2,15,1,6
StEtienne_5568,38,2,3,0,8,1,1,15,0,13
Lyon_5569,76,4,1,0,7,2,1,9,0,12
EvianTG_5569,52,2,1,1,11,1,0,23,0,10
Bastia_5569,53,1,1,0,7,1,1,13,1,9
Toulouse_5569,46,1,1,1,7,2,3,14,4,7
Rennes_5569,40,3,2,2,5,2,1,10,5,4
Reims_5569,40,0,1,0,9,0,3,16,4,10
Lens_5570,39,1,3,1,4,3,0,15,3,7
Caen_5570,52,0,3,0,7,4,0,19,2,3
ParisSG_5570,62,2,1,1,6,1,0,11,0,8
Montpellier_5572,51,1,2,0,9,2,2,11,1,8
Monaco_5575,58,2,1,2,8,2,0,19,2,2
Nantes_5577,48,2,3,2,3,4,1,15,0,8
Montpellier_5577,45,0,2,2,13,1,1,10,0,9
Guingamp_5577,34,1,1,1,8,2,0,16,1,6
Nice_5577,50,1,4,0,11,1,3,13,0,8
Lorient_5577,49,1,0,1,3,3,1,19,2,3
Lille_5577,66,0,2,2,9,1,1,15,1,5
Marseille_5577,62,2,4,1,9,1,3,14,0,5
Bastia_5580,32,0,0,0,10,0,1,19,4,6
Marseille_5582,64,0,2,0,10,1,4,14,0,6
ParisSG_5583,52,3,1,0,5,3,0,10,0,6
Rennes_5583,47,0,3,0,3,1,1,11,0,7
Lens_5583,51,0,2,0,13,2,3,18,2,6
Toulouse_5583,42,2,2,2,7,3,1,14,1,11
EvianTG_5583,48,0,2,0,6,0,0,19,2,8
Reims_5583,42,2,0,0,10,4,1,12,0,8
Bordeaux_5584,57,2,0,1,9,3,1,17,1,9
Caen_5584,49,0,1,0,7,2,2,18,2,9
StEtienne_5584,37,3,3,1,5,1,0,7,3,9
Lorient_5589,36,2,1,1,9,1,0,14,1,6
Lille_5590,47,0,2,1,15,6,1,7,0,6
Nantes_5590,47,1,2,0,5,2,0,26,2,5
Nice_5590,47,3,1,1,9,1,2,11,0,4
Bastia_5590,51,1,3,2,5,1,2,9,0,6
Guingamp_5590,55,0,0,1,6,1,2,18,0,6
Metz_5590,38,1,2,0,4,1,5,17,1,9
Montpellier_5591,49,2,2,0,9,2,1,15,0,5
Monaco_5591,55,3,2,2,7,3,0,12,0,4
Lyon_5591,63,7,2,0,11,3,2,9,1,4
Metz_5593,30,0,2,0,4,1,1,15,0,9
Marseille_5596,58,2,0,1,6,5,1,16,2,7
EvianTG_5597,47,2,1,0,7,1,2,16,2,6
Caen_5597,47,3,0,2,3,5,2,17,0,5
Rennes_5597,57,1,1,0,4,2,0,7,1,6
Bordeaux_5597,53,2,2,2,6,1,0,17,1,8
Reims_5597,41,0,2,1,9,1,1,14,0,7
StEtienne_5597,42,0,3,0,8,1,2,8,2,4
Lens_5598,31,1,1,1,5,1,0,7,4,10
Toulouse_5598,47,3,4,1,6,3,2,9,1,9
ParisSG_5598,61,6,0,3,5,2,2,6,3,2
Guingamp_5603,26,2,3,0,12,1,0,8,0,5
Lyon_5604,63,4,1,1,7,4,0,7,2,4
Lille_5604,67,5,5,2,5,4,0,15,1,2
Bastia_5604,38,3,1,0,7,1,0,7,2,4
Lorient_5604,49,7,1,2,7,7,1,13,2,1
Reims_5604,51,1,7,0,8,1,1,25,1,11
Nantes_5604,39,2,2,0,2,0,1,15,4,9
Montpellier_5605,55,3,3,2,5,3,0,14,2,5
Nice_5605,36,0,1,0,8,0,1,12,3,7
Monaco_5605,42,3,5,1,9,5,0,10,3,5
Rennes_5611,60,1,2,1,6,4,1,13,0,5
Lens_5611,52,2,2,0,7,1,1,19,1,6
Lorient_5611,45,1,0,0,9,0,0,12,2,3
ParisSG_5611,63,3,5,0,3,2,0,11,1,6
Metz_5611,43,1,3,0,6,1,0,10,1,9
Bordeaux_5611,43,4,2,2,8,2,0,18,1,11
Marseille_5611,53,3,5,0,11,1,2,9,1,13
Toulouse_5611,50,3,2,0,7,5,1,17,0,4
StEtienne_5611,56,1,4,0,10,0,1,10,0,10
Caen_5611,33,3,1,1,6,3,4,11,0,3
Nice_5618,46,3,0,0,7,3,1,15,0,9
Guingamp_5618,40,1,2,0,11,1,1,13,2,4
Lyon_5618,60,0,2,1,5,0,2,4,1,3
Reims_5618,31,1,1,0,9,3,1,7,2,5
Lille_5618,56,8,5,4,6,7,0,8,1,1
Bastia_5618,37,0,4,0,4,0,0,7,1,12
Monaco_5618,40,4,3,3,7,4,5,12,1,6
Nantes_5618,64,4,5,0,5,3,2,10,1,7
EvianTG_5618,54,5,4,0,3,7,0,12,2,4
Montpellier_5618,46,0,0,1,6,0,0,20,4,4
Tottenham_5695,49,2,2,2,4,1,2,11,0,6
CrystalPalace_5695,36,3,1,2,6,0,2,7,1,12
Sunderland_5695,54,2,1,1,7,2,1,11,2,11
Watford_5695,34,2,1,2,3,1,1,9,2,5
AstonVilla_5695,42,0,1,1,7,2,0,9,2,6
Swansea_5695,43,5,1,1,10,1,1,11,0,9
Southampton_5696,41,2,3,1,3,1,1,14,2,9
WestHam_5696,43,1,2,2,7,2,1,13,1,7
Liverpool_5696,48,0,0,3,5,3,2,13,1,9
ManchesterCity_5697,71,3,1,7,5,3,0,6,0,3
ManchesterUnited_5701,53,1,2,2,8,1,0,n,0,3
Everton_5702,50,3,1,2,7,3,0,n,2,9
Leicester_5702,39,6,0,1,6,1,1,n,0,6
WestBrom_5702,37,0,2,1,4,2,0,n,3,4
StokeCity_5702,42,2,2,2,8,1,3,n,3,8
NewcastleUtd_5702,43,2,2,0,4,3,1,n,2,5
Norwich_5702,52,5,3,3,6,3,1,n,0,3
Arsenal_5703,62,5,4,5,7,1,0,n,1,6
Chelsea_5703,47,0,2,2,12,0,0,n,3,7
Bournemouth_5704,42,0,1,0,6,4,0,n,0,11
NewcastleUtd_5709,43,0,3,3,10,3,1,n,6,4
Bournemouth_5709,54,3,4,2,2,3,0,n,0,7
Swansea_5709,61,2,2,3,11,1,1,n,1,4
StokeCity_5709,57,1,1,0,10,0,4,n,2,3
Tottenham_5709,61,1,3,2,3,2,0,n,0,7
AstonVilla_5709,53,2,3,2,8,3,0,n,1,6
Chelsea_5710,60,4,3,2,5,4,1,n,1,4
Southampton_5710,47,2,1,0,7,1,1,n,0,3
ManchesterCity_5710,51,5,1,3,3,3,1,n,1,5
Liverpool_5711,43,5,3,3,6,6,4,n,1,5
Arsenal_5716,70,2,3,5,10,3,1,n,0,2
WestBrom_5716,41,4,2,1,4,2,2,n,3,3
Watford_5716,33,0,0,2,5,2,0,n,2,7
WestHam_5716,36,2,3,1,8,3,0,n,0,4
CrystalPalace_5716,36,2,2,1,4,5,2,n,4,4
Leicester_5716,42,0,1,0,3,1,1,n,1,11
Sunderland_5716,35,1,0,0,2,1,0,n,1,7
Everton_5716,51,2,1,0,7,1,0,n,4,3
Norwich_5717,34,0,1,1,3,1,0,n,2,7
ManchesterUnited_5717,62,2,4,1,4,1,0,n,1,7
Chelsea_5730,57,1,5,5,5,9,2,n,2,3
Southampton_5730,54,1,1,2,2,3,1,n,1,2
Swansea_5730,52,2,0,1,8,0,5,n,1,5
Bournemouth_5730,50,1,1,0,7,3,1,n,0,5
ManchesterCity_5730,54,4,1,2,10,0,0,n,1,8
StokeCity_5730,31,2,0,1,5,0,2,n,5,7
Liverpool_5730,38,0,1,0,5,0,2,n,0,6
Tottenham_5731,54,0,2,3,8,2,0,n,2,7
AstonVilla_5731,62,3,2,3,3,4,0,n,1,5
NewcastleUtd_5732,60,1,2,3,4,2,2,n,0,4
Arsenal_5737,46,1,2,1,7,2,2,n,4,4
Everton_5737,54,1,2,4,4,3,1,n,1,4
Leicester_5737,43,2,3,1,6,2,1,n,0,3
Watford_5737,46,4,4,1,6,3,1,n,2,4
Sunderland_5737,48,2,0,2,8,1,3,n,1,8
WestBrom_5737,48,3,1,2,4,4,0,n,0,5
WestHam_5737,33,2,1,0,6,2,1,n,3,4
CrystalPalace_5738,39,3,2,2,7,2,1,n,3,5
ManchesterUnited_5738,58,1,2,1,3,3,1,n,2,4
Norwich_5738,42,0,2,0,4,0,1,n,2,9
ManchesterCity_5744,41,4,3,4,7,5,2,n,3,3
Norwich_5744,57,2,3,1,4,1,0,n,2,9
Bournemouth_5744,56,2,0,2,7,5,2,n,2,4
Swansea_5744,54,2,2,1,15,2,1,n,1,3
Sunderland_5744,40,2,0,1,5,0,0,n,2,10
AstonVilla_5744,30,1,2,1,4,1,0,n,3,6
Arsenal_5744,52,4,0,4,4,1,2,n,1,8
Chelsea_5744,54,1,5,1,5,3,1,n,3,7
CrystalPalace_5745,46,1,2,3,8,3,0,n,1,8
Everton_5746,49,0,4,1,7,3,0,n,1,2
WestBrom_5751,41,0,3,2,7,1,1,n,5,7
WestHam_5751,48,1,2,2,5,2,0,n,1,7
Leicester_5751,37,2,6,1,2,3,1,n,0,1
NewcastleUtd_5751,37,4,1,1,7,1,3,n,3,4
Watford_5751,46,1,1,2,7,0,1,n,0,4
StokeCity_5751,58,2,3,2,5,3,2,n,1,4
Southampton_5751,48,2,1,0,8,5,2,n,2,7
Liverpool_5752,51,3,4,2,5,8,0,n,2,7
Tottenham_5752,58,6,2,2,5,4,0,n,0,8
ManchesterUnited_5752,50,2,0,0,7,2,2,n,0,5
Liverpool_5765,47,2,1,4,5,4,3,n,2,8
Sunderland_5765,47,1,0,5,9,3,4,n,0,4
Leicester_5765,45,2,4,1,5,4,0,n,2,5
Bournemouth_5765,52,1,0,1,9,5,1,n,4,0
ManchesterUnited_5765,56,3,1,1,4,1,0,n,1,4
WestHam_5765,55,2,6,3,9,4,0,n,0,6
AstonVilla_5765,50,1,3,0,13,0,0,n,1,9
Arsenal_5765,65,2,4,3,2,3,3,n,1,4
Norwich_5766,52,2,1,2,5,1,1,n,0,3
StokeCity_5767,54,1,3,1,2,0,0,n,1,12
Chelsea_5772,63,1,3,0,6,3,2,n,2,7
Watford_5772,29,1,2,3,4,1,0,n,1,8
WestBrom_5772,37,2,3,0,6,2,0,n,2,1
CrystalPalace_5772,47,1,0,0,1,0,1,n,2,5
